"date_time","Dry Bulb Temperature [°C]","Relative Humidity [%]","Wind Speed [m/s]","Wind Direction [Deg]","Global Horizontal Radiation [W/m2]","Direct Normal Radiation [W/m2]","Diffuse Horizontal Radiation [W/m2]","in.county"
2018-07-15 01:00:00,22.8,96.42,1.5,340,0,0,0,"G4500730"
2018-07-15 02:00:00,22.8,93.52,1.5,360,0,0,0,"G4500730"
2018-07-15 03:00:00,22.8,90.14,0,113.33,0,0,0,"G4500730"
2018-07-15 04:00:00,22.2,93.49,0,0,0,0,0,"G4500730"
2018-07-15 05:00:00,22.2,93.49,0,0,0,0,0,"G4500730"
2018-07-15 06:00:00,22.2,93.49,0,0,1,1.5,1,"G4500730"
2018-07-15 07:00:00,22.8,93.52,0,0,26.5,0.5,26.5,"G4500730"
2018-07-15 08:00:00,23.3,90.73,0,0,112,25.5,102.5,"G4500730"
2018-07-15 09:00:00,24.4,87.55,1.5,130,182.5,18.5,173,"G4500730"
2018-07-15 10:00:00,25.6,84.53,1.5,190,221.5,25,203,"G4500730"
2018-07-15 11:00:00,26.7,79.21,2.1,216.67,639,327.5,366.5,"G4500730"
2018-07-15 12:00:00,27.8,69.45,1.5,180,728,333,420.5,"G4500730"
2018-07-15 13:00:00,28.9,69.66,3.1,210,726,280.5,454.5,"G4500730"
2018-07-15 14:00:00,29.4,65.25,2.6,203.33,825.5,537,308.5,"G4500730"
2018-07-15 15:00:00,29.4,67.68,1.5,236.67,812.5,624.5,248,"G4500730"
2018-07-15 16:00:00,29.4,65.25,1.5,150,687.5,566.5,237.5,"G4500730"
2018-07-15 17:00:00,29.4,65.25,1.5,213.33,557,558,190,"G4500730"
2018-07-15 18:00:00,28.9,69.66,0,220,288.5,196.5,194,"G4500730"
2018-07-15 19:00:00,27.8,76.55,0,80,122,70,100,"G4500730"
2018-07-15 20:00:00,26.7,79.21,0,0,25.5,5,25,"G4500730"
2018-07-15 21:00:00,26.1,79.13,0,73.33,0,0,0,"G4500730"
2018-07-15 22:00:00,25.6,84.53,1.5,240,0,0,0,"G4500730"
2018-07-15 23:00:00,25.6,81.51,0,0,0,0,0,"G4500730"
2018-07-16,24.4,87.55,1.5,280,0,0,0,"G4500730"
2018-07-16 01:00:00,24.4,87.55,2.1,270,0,0,0,"G4500730"
2018-07-16 02:00:00,23.9,93.57,0,0,0,0,0,"G4500730"
2018-07-16 03:00:00,23.3,97.02,0,0,0,0,0,"G4500730"
2018-07-16 04:00:00,23.3,97.02,0,0,0,0,0,"G4500730"
2018-07-16 05:00:00,22.8,96.42,0,0,0,0,0,"G4500730"
2018-07-16 06:00:00,23.3,97.02,0,0,1,1,1,"G4500730"
2018-07-16 07:00:00,23.8,96.45,0,0,44,20,40.5,"G4500730"
2018-07-16 08:00:00,24.07,93.6,1.5,253.33,174,157,121.5,"G4500730"
2018-07-16 09:00:00,25,87.61,1.8,240,282.5,120,220,"G4500730"
2018-07-16 10:00:00,26.85,79.21,2.85,285,390.5,138,292,"G4500730"
2018-07-16 11:00:00,27.5,74.26,2.03,190,549.5,201,384.5,"G4500730"
2018-07-16 12:00:00,27.8,74.26,2.3,250,514.5,97,426,"G4500730"
2018-07-16 13:00:00,27.8,74.26,1.3,180,490.5,62.5,430,"G4500730"
2018-07-16 14:00:00,28.3,72.13,1.5,243.33,518,96,426,"G4500730"
2018-07-16 15:00:00,28.3,72.13,0,246.67,535.5,183.5,368,"G4500730"
2018-07-16 16:00:00,28.87,65.38,0,243.33,104.5,2.5,102.5,"G4500730"
2018-07-16 17:00:00,28.3,72.13,1.5,40,433.5,359.5,206,"G4500730"
2018-07-16 18:00:00,27.2,79.13,1.7,113.33,353.5,427,149,"G4500730"
2018-07-16 19:00:00,25.6,84.53,1.5,120,109.5,74,85.5,"G4500730"
2018-07-16 20:00:00,25,84.47,0,90,28,27.5,25,"G4500730"
2018-07-16 21:00:00,23.9,90.22,0,36.67,0,0,0,"G4500730"
2018-07-16 22:00:00,24.1,90.81,0.5,130,0,0,0,"G4500730"
2018-07-16 23:00:00,23.6,97.02,2.35,295,0,0,0,"G4500730"
2018-07-17,22.8,100,2.1,260,0,0,0,"G4500730"
2018-07-17 01:00:00,22.8,96.42,0,0,0,0,0,"G4500730"
2018-07-17 02:00:00,22.2,100,0,0,0,0,0,"G4500730"
2018-07-17 03:00:00,22.2,96.99,0,0,0,0,0,"G4500730"
2018-07-17 04:00:00,22.4,100,0,0,0,0,0,"G4500730"
2018-07-17 05:00:00,22.2,100,0,66.67,0,0,0,"G4500730"
2018-07-17 06:00:00,22.2,100,0.87,0,1,2.5,1,"G4500730"
2018-07-17 07:00:00,22.2,96.99,3.1,255,24,0,24,"G4500730"
2018-07-17 08:00:00,22.5,93.52,2.6,260,89,14,83.5,"G4500730"
2018-07-17 09:00:00,23.3,90.73,0,170,156.5,24.5,144.5,"G4500730"
2018-07-17 10:00:00,24.83,81.51,1,290,382.5,123,295,"G4500730"
2018-07-17 11:00:00,26.4,76.92,0.75,163.33,701,509,282,"G4500730"
2018-07-17 12:00:00,29.4,67.68,0,250,746.5,368,407.5,"G4500730"
2018-07-17 13:00:00,31.7,59.33,4.1,280,822.5,470,368.5,"G4500730"
2018-07-17 14:00:00,31.1,61.39,2.1,230,742.5,319,436,"G4500730"
2018-07-17 15:00:00,32.2,55.61,5.7,260,787.5,524,317,"G4500730"
2018-07-17 16:00:00,31.7,55.49,3.6,230,765,804,123.5,"G4500730"
2018-07-17 17:00:00,31.7,59.33,5.1,250,598,734.5,118.5,"G4500730"
2018-07-17 18:00:00,31.1,63.28,3.1,240,395.5,579.5,116.5,"G4500730"
2018-07-17 19:00:00,29.4,69.76,1.5,90,121,170.5,75,"G4500730"
2018-07-17 20:00:00,25.37,73.79,3.6,123.33,34.5,92,24.5,"G4500730"
2018-07-17 21:00:00,24.43,81.79,1.9,140,0,0,0,"G4500730"
2018-07-17 22:00:00,23.3,87.46,0,6.67,0,0,0,"G4500730"
2018-07-17 23:00:00,22.8,90.14,0,223.33,0,0,0,"G4500730"
2018-07-18,22.8,87.41,1.5,60,0,0,0,"G4500730"
2018-07-18 01:00:00,22.8,90.14,0,0,0,0,0,"G4500730"
2018-07-18 02:00:00,22.8,93.52,1.5,350,0,0,0,"G4500730"
2018-07-18 03:00:00,22.2,96.99,1.5,350,0,0,0,"G4500730"
2018-07-18 04:00:00,20.7,100,0,0,0,0,0,"G4500730"
2018-07-18 05:00:00,21.7,96.39,0,0,0,0,0,"G4500730"
2018-07-18 06:00:00,21.7,100,0,0,1,2,1,"G4500730"
2018-07-18 07:00:00,22.8,96.42,0,0,48,53.5,39.5,"G4500730"
2018-07-18 08:00:00,23.9,90.22,0,0,187.5,198.5,119.5,"G4500730"
2018-07-18 09:00:00,25.6,79.06,0,0,251,140,182.5,"G4500730"
2018-07-18 10:00:00,28.3,67.46,2.1,60,454,235,289.5,"G4500730"
2018-07-18 11:00:00,28.9,62.8,2.1,110,664,387,344,"G4500730"
2018-07-18 12:00:00,28.3,67.46,2.6,130,710,304.5,430,"G4500730"
2018-07-18 13:00:00,30.6,60.91,0,130,791.5,364,440,"G4500730"
2018-07-18 14:00:00,30,57.15,0,60,851,513,359,"G4500730"
2018-07-18 15:00:00,31.1,53.66,2.1,73.33,893.5,849.5,127.5,"G4500730"
2018-07-18 16:00:00,31.1,51.71,1.5,106.67,672.5,629.5,164.5,"G4500730"
2018-07-18 17:00:00,30.6,53.21,1.5,36.67,514,546.5,166,"G4500730"
2018-07-18 18:00:00,30.6,51.26,0,123.33,410.5,652.5,99.5,"G4500730"
2018-07-18 19:00:00,28.3,65.02,0,83.33,214.5,501.5,71,"G4500730"
2018-07-18 20:00:00,27.8,69.45,2.6,10,47,161,29,"G4500730"
2018-07-18 21:00:00,26.7,76.37,0,36.67,0,0,0,"G4500730"
2018-07-18 22:00:00,25,81.93,1.5,350,0,0,0,"G4500730"
2018-07-18 23:00:00,23.9,84.35,2.6,350,0,0,0,"G4500730"
2018-07-19,23.9,81.79,2.1,340,0,0,0,"G4500730"
2018-07-19 01:00:00,23.9,84.35,2.1,350,0,0,0,"G4500730"
2018-07-19 02:00:00,23.9,81.79,2.1,10,0,0,0,"G4500730"
2018-07-19 03:00:00,23.9,73.6,2.6,20,0,0,0,"G4500730"
2018-07-19 04:00:00,23.3,76.31,2.6,60,0,0,0,"G4500730"
2018-07-19 05:00:00,22.8,78.66,3.1,50,0,0,0,"G4500730"
2018-07-19 06:00:00,22.8,78.66,2.6,60,1,2,1,"G4500730"
2018-07-19 07:00:00,22.8,81.15,2.35,25,51,71.5,40,"G4500730"
2018-07-19 08:00:00,23.9,81.79,3.1,50,54.5,34,45,"G4500730"
2018-07-19 09:00:00,24.4,81.86,2.85,50,51.5,0,51.5,"G4500730"
2018-07-19 10:00:00,24.15,81.86,4.1,80,109.5,3.5,107,"G4500730"
2018-07-19 11:00:00,25,73.79,5.4,65,246.5,14,235,"G4500730"
2018-07-19 12:00:00,25.37,76.58,4.77,60,502.5,93.5,416,"G4500730"
2018-07-19 13:00:00,25,76.58,3.6,90,414,32.5,382.5,"G4500730"
2018-07-19 14:00:00,25.6,73.89,5.1,40,481.5,60.5,423.5,"G4500730"
2018-07-19 15:00:00,26.97,67.23,4.27,60,723,491.5,284,"G4500730"
2018-07-19 16:00:00,27.8,64.92,3.6,60,729.5,680.5,188,"G4500730"
2018-07-19 17:00:00,27.8,64.92,3.1,70,547.5,547.5,190.5,"G4500730"
2018-07-19 18:00:00,26.7,69.24,2.6,50,353.5,399.5,160,"G4500730"
2018-07-19 19:00:00,25.3,79.06,0,33.33,121,68,99.5,"G4500730"
2018-07-19 20:00:00,24.07,81.79,1.87,156.67,24,1,24,"G4500730"
2018-07-19 21:00:00,22.6,90.14,0.5,73.33,0,0,0,"G4500730"
2018-07-19 22:00:00,22.2,96.99,2.1,40,0,0,0,"G4500730"
2018-07-19 23:00:00,22.2,93.49,2.1,10,0,0,0,"G4500730"
2018-07-20,22.2,87.36,2.1,30,0,0,0,"G4500730"
2018-07-20 01:00:00,21.7,90.06,2.1,20,0,0,0,"G4500730"
2018-07-20 02:00:00,21.1,93.44,2.1,360,0,0,0,"G4500730"
2018-07-20 03:00:00,21.7,90.06,2.1,20,0,0,0,"G4500730"
2018-07-20 04:00:00,21.7,90.06,2.6,50,0,0,0,"G4500730"
2018-07-20 05:00:00,22.2,87.36,3.1,50,0,0,0,"G4500730"
2018-07-20 06:00:00,22.2,87.36,3.1,50,1,1.5,1,"G4500730"
2018-07-20 07:00:00,22.2,84.16,3.6,60,57,89.5,43.5,"G4500730"
2018-07-20 08:00:00,23.9,81.79,2.6,60,229.5,377,101.5,"G4500730"
2018-07-20 09:00:00,25,78.97,3.6,60,386.5,442.5,163,"G4500730"
2018-07-20 10:00:00,26.1,71.74,2.1,30,450.5,225,292,"G4500730"
2018-07-20 11:00:00,27.2,60.5,3.1,80,648,419,309,"G4500730"
2018-07-20 12:00:00,27.8,56.26,3.1,80,706.5,335,397,"G4500730"
2018-07-20 13:00:00,28.9,51.14,4.1,80,947,817,159.5,"G4500730"
2018-07-20 14:00:00,29.4,44.6,3.1,70,929,777,184.5,"G4500730"
2018-07-20 15:00:00,30.6,44.65,2.6,60,854.5,734.5,194.5,"G4500730"
2018-07-20 16:00:00,28.9,47.7,2.1,120,703.5,580.5,243,"G4500730"
2018-07-20 17:00:00,28.9,45.91,2.1,130,585,679,144.5,"G4500730"
2018-07-20 18:00:00,27.8,54.52,2.6,70,390,562.5,121,"G4500730"
2018-07-20 19:00:00,26.7,60.01,0,20,189,362.5,87.5,"G4500730"
2018-07-20 20:00:00,25.6,66.49,0,50,43,133,28,"G4500730"
2018-07-20 21:00:00,24.4,71.42,0,0,0,0,0,"G4500730"
2018-07-20 22:00:00,23.3,78.73,1.5,290,0,0,0,"G4500730"
2018-07-20 23:00:00,22.8,84.23,3.1,320,0,0,0,"G4500730"
2018-07-21,22.8,84.23,1.5,360,0,0,0,"G4500730"
2018-07-21 01:00:00,22.2,90.66,1.5,260,0,0,0,"G4500730"
2018-07-21 02:00:00,22.2,87.36,2.1,330,0,0,0,"G4500730"
2018-07-21 03:00:00,21.7,90.06,2.1,20,0,0,0,"G4500730"
2018-07-21 04:00:00,21.7,90.06,0,0,0,0,0,"G4500730"
2018-07-21 05:00:00,21.1,96.97,0,226.67,0,0,0,"G4500730"
2018-07-21 06:00:00,21.05,96.97,2.85,335,0,0,0,"G4500730"
2018-07-21 07:00:00,20.68,96.36,2.18,284,5,0,5,"G4500730"
2018-07-21 08:00:00,21.1,96.97,2.1,150,76,22.5,67.5,"G4500730"
2018-07-21 09:00:00,21.7,93.47,1.5,250,329,230,210.5,"G4500730"
2018-07-21 10:00:00,23.05,81.79,1.02,290,602,615.5,178,"G4500730"
2018-07-21 11:00:00,24.18,76.58,1.5,223.33,798,810,131.5,"G4500730"
2018-07-21 12:00:00,25.37,73.98,2.07,200,894,807,154,"G4500730"
2018-07-21 13:00:00,27.4,66.94,3.1,233.33,959,848.5,141.5,"G4500730"
2018-07-21 14:00:00,27.75,65.02,2.6,190,948,839.5,144,"G4500730"
2018-07-21 15:00:00,28.9,62.8,3.1,230,866.5,784.5,160,"G4500730"
2018-07-21 16:00:00,29.4,63.29,3.1,240,754.5,778,136.5,"G4500730"
2018-07-21 17:00:00,29.4,65.25,3.6,240,588,709.5,127,"G4500730"
2018-07-21 18:00:00,27.1,74.16,2.35,233.33,261.5,297,110,"G4500730"
2018-07-21 19:00:00,25,71.09,1.9,176.67,157,257,86.5,"G4500730"
2018-07-21 20:00:00,23.6,87.46,3.6,250,37,68.5,29.5,"G4500730"
2018-07-21 21:00:00,21.3,90.66,5.66,151.43,0,0,0,"G4500730"
2018-07-21 22:00:00,21.1,96.36,2.27,130,0,0,0,"G4500730"
2018-07-21 23:00:00,20.9,96.97,2.6,206.67,0,0,0,"G4500730"
2018-07-22,20.6,100,0,226.67,0,0,0,"G4500730"
2018-07-22 01:00:00,20.6,96.36,2.6,300,0,0,0,"G4500730"
2018-07-22 02:00:00,20.6,96.36,1.5,310,0,0,0,"G4500730"
2018-07-22 03:00:00,20.7,100,3.2,280,0,0,0,"G4500730"
2018-07-22 04:00:00,20.4,100,2.57,275,0,0,0,"G4500730"
2018-07-22 05:00:00,20,96.34,3.1,260,0,0,0,"G4500730"
2018-07-22 06:00:00,19.4,96.93,2.1,250,1,6,1,"G4500730"
2018-07-22 07:00:00,20.6,92.83,1.5,340,79,307,36.5,"G4500730"
2018-07-22 08:00:00,22.2,87.36,3.6,270,260.5,598.5,66,"G4500730"
2018-07-22 09:00:00,24.4,76.48,4.1,280,464.5,742.5,82.5,"G4500730"
2018-07-22 10:00:00,25.6,68.6,3.6,270,655,820.5,94,"G4500730"
2018-07-22 11:00:00,27.2,62.42,4.1,260,811.5,866,100,"G4500730"
2018-07-22 12:00:00,27.2,60.5,4.1,250,896.5,819,147,"G4500730"
2018-07-22 13:00:00,28.9,52.77,5.1,260,921.5,760,190.5,"G4500730"
2018-07-22 14:00:00,27.8,58.41,5.7,280,655,273,393.5,"G4500730"
2018-07-22 15:00:00,27.8,56.26,2.6,310,656.5,304.5,381.5,"G4500730"
2018-07-22 16:00:00,28.3,58.53,1.5,283.33,548.5,249.5,353.5,"G4500730"
2018-07-22 17:00:00,27.2,62.42,2.1,240,425.5,282.5,243,"G4500730"
2018-07-22 18:00:00,25.2,66.66,2.27,316.67,200.5,108.5,146,"G4500730"
2018-07-22 19:00:00,22.8,75.75,1.5,270,37,7,35.5,"G4500730"
2018-07-22 20:00:00,21.7,81,0,106.67,19,10,18,"G4500730"
2018-07-22 21:00:00,21.1,87.26,0,0,0,0,0,"G4500730"
2018-07-22 22:00:00,21.1,90.02,0,36.67,0,0,0,"G4500730"
2018-07-22 23:00:00,20,93.38,1.5,340,0,0,0,"G4500730"
2018-07-23,20.6,92.83,1.5,50,0,0,0,"G4500730"
2018-07-23 01:00:00,20,93.38,0,36.67,0,0,0,"G4500730"
2018-07-23 02:00:00,19.4,96.93,0,16.67,0,0,0,"G4500730"
2018-07-23 03:00:00,19.4,96.93,0.75,110,0,0,0,"G4500730"
2018-07-23 04:00:00,19.8,93.38,1.37,75,0,0,0,"G4500730"
2018-07-23 05:00:00,20,93.38,2.6,35,0,0,0,"G4500730"
2018-07-23 06:00:00,19.7,96.93,1.8,30,1,4.5,1,"G4500730"
2018-07-23 07:00:00,20.3,89.98,2.05,40,59,157,38,"G4500730"
2018-07-23 08:00:00,21.15,86.77,3.1,55,220,382,90.5,"G4500730"
2018-07-23 09:00:00,23.05,75.93,2.6,60,451.5,692,96.5,"G4500730"
2018-07-23 10:00:00,24.7,73.79,2.6,80,629.5,745,121.5,"G4500730"
2018-07-23 11:00:00,25.6,66.49,2.35,160,566,267,350,"G4500730"
2018-07-23 12:00:00,27.2,60.5,1.5,93.33,493,106,395.5,"G4500730"
2018-07-23 13:00:00,27.2,62.42,2.1,120,791.5,444.5,364,"G4500730"
2018-07-23 14:00:00,24.4,81.86,0,116.67,510,138.5,376.5,"G4500730"
2018-07-23 15:00:00,27.8,66.94,2.6,40,483.5,121.5,376,"G4500730"
2018-07-23 16:00:00,24.4,84.92,0,60,575,265,365.5,"G4500730"
2018-07-23 17:00:00,27.2,76.92,1.5,150,460.5,289,272.5,"G4500730"
2018-07-23 18:00:00,24.6,79.37,3.43,53.33,136.5,14.5,129,"G4500730"
2018-07-23 19:00:00,23.5,81.72,3.43,60,75,5.5,73.5,"G4500730"
2018-07-23 20:00:00,22.8,81.15,3.1,70,24,12.5,22.5,"G4500730"
2018-07-23 21:00:00,22.2,81.58,2.1,80,0,0,0,"G4500730"
2018-07-23 22:00:00,21.7,90.06,2.1,30,0,0,0,"G4500730"
2018-07-23 23:00:00,21.1,93.44,2.1,30,0,0,0,"G4500730"
2018-07-24,21.7,90.06,2.35,35,0,0,0,"G4500730"
2018-07-24 01:00:00,21.7,90.06,2.1,60,0,0,0,"G4500730"
2018-07-24 02:00:00,21.7,86.77,3.6,40,0,0,0,"G4500730"
2018-07-24 03:00:00,21.1,90.02,2.6,65,0,0,0,"G4500730"
2018-07-24 04:00:00,20.6,92.83,2.6,70,0,0,0,"G4500730"
2018-07-24 05:00:00,20.6,92.83,2.1,70,0,0,0,"G4500730"
2018-07-24 06:00:00,20.4,96.34,1.87,150,0.5,0.5,0.5,"G4500730"
2018-07-24 07:00:00,20.6,92.83,1.5,30,18.5,0.5,18.5,"G4500730"
2018-07-24 08:00:00,22.2,87.36,1.5,50,113.5,48.5,95.5,"G4500730"
2018-07-24 09:00:00,23.9,78.81,2.35,60,378.5,383,176.5,"G4500730"
2018-07-24 10:00:00,25.8,73.89,3.1,50,528.5,436,235.5,"G4500730"
2018-07-24 11:00:00,25.6,73.89,2.6,130,565.5,335,297,"G4500730"
2018-07-24 12:00:00,25.6,76.2,2.05,360,449.5,97,360,"G4500730"
2018-07-24 13:00:00,26.7,66.94,1.55,10,786.5,522,284,"G4500730"
2018-07-24 14:00:00,27.2,74.16,1.5,80,694,378,331,"G4500730"
2018-07-24 15:00:00,28.6,62.8,0.75,110,724.5,472,303.5,"G4500730"
2018-07-24 16:00:00,26.78,74.08,1.5,160,544,359,254,"G4500730"
2018-07-24 17:00:00,24.07,75.93,3.1,303.33,144,7.5,139,"G4500730"
2018-07-24 18:00:00,23.9,78.81,2.6,20,170.5,50.5,149,"G4500730"
2018-07-24 19:00:00,24.02,79.37,2.08,190,122.5,105.5,93,"G4500730"
2018-07-24 20:00:00,23.3,81.72,2.1,350,20.5,16,19,"G4500730"
2018-07-24 21:00:00,22.2,87.36,2.1,10,0,0,0,"G4500730"
2018-07-24 22:00:00,21.7,90.06,1.5,30,0,0,0,"G4500730"
2018-07-24 23:00:00,21.1,93.44,1.5,360,0,0,0,"G4500730"
2018-07-25,21.1,96.97,1.5,240,0,0,0,"G4500730"
2018-07-25 01:00:00,21.1,96.97,1.8,325,0,0,0,"G4500730"
2018-07-25 02:00:00,21.1,93.44,0,110,0,0,0,"G4500730"
2018-07-25 03:00:00,20.6,96.36,2.1,320,0,0,0,"G4500730"
2018-07-25 04:00:00,20.6,96.36,2.1,40,0,0,0,"G4500730"
2018-07-25 05:00:00,20.6,96.36,0,0,0,0,0,"G4500730"
2018-07-25 06:00:00,21.1,93.44,1.5,10,0.5,2,0.5,"G4500730"
2018-07-25 07:00:00,21.1,93.44,0,0,62,167,38,"G4500730"
2018-07-25 08:00:00,23.3,84.81,0,33.33,245,511.5,81,"G4500730"
2018-07-25 09:00:00,25,73.79,1.5,110,445.5,668.5,104.5,"G4500730"
2018-07-25 10:00:00,26.7,69.24,0,96.67,633,753,120.5,"G4500730"
2018-07-25 11:00:00,27.2,69.34,2.1,56.67,787.5,799.5,133,"G4500730"
2018-07-25 12:00:00,27.8,62.55,2.1,93.33,858.5,744,180.5,"G4500730"
2018-07-25 13:00:00,27.8,62.55,0,210,701.5,365.5,351,"G4500730"
2018-07-25 14:00:00,27.8,64.92,1.5,183.33,654,305.5,361.5,"G4500730"
2018-07-25 15:00:00,23.9,90.14,3.85,55,291.5,36.5,259,"G4500730"
2018-07-25 16:00:00,23.88,78.97,1.76,126.67,506,285,286,"G4500730"
2018-07-25 17:00:00,26.1,73.98,0,0,322,201.5,184.5,"G4500730"
2018-07-25 18:00:00,26.7,71.4,2.1,40,147.5,42.5,129.5,"G4500730"
2018-07-25 19:00:00,26.1,79.13,1.5,70,190.5,407,79,"G4500730"
2018-07-25 20:00:00,24.4,84.92,2.1,350,36,110.5,25.5,"G4500730"
2018-07-25 21:00:00,23.9,81.79,1.5,50,0,0,0,"G4500730"
2018-07-25 22:00:00,21.7,90.06,0,146.67,0,0,0,"G4500730"
2018-07-25 23:00:00,21.7,90.06,0,140,0,0,0,"G4500730"
2018-07-26,21.7,93.47,0,26.67,0,0,0,"G4500730"
2018-07-26 01:00:00,21.7,93.47,0,0,0,0,0,"G4500730"
2018-07-26 02:00:00,20.6,96.36,2.1,340,0,0,0,"G4500730"
2018-07-26 03:00:00,20.85,100,1.42,333.33,0,0,0,"G4500730"
2018-07-26 04:00:00,20.6,92.83,2.1,330,0,0,0,"G4500730"
2018-07-26 05:00:00,20.6,92.83,0,0,0,0,0,"G4500730"
2018-07-26 06:00:00,20,89.94,2.1,360,0,0,0,"G4500730"
2018-07-26 07:00:00,21.1,90.02,2.1,350,72,268,36.5,"G4500730"
2018-07-26 08:00:00,23.3,84.81,0,0,254,578,70,"G4500730"
2018-07-26 09:00:00,25,76.58,0,0,461,733.5,88,"G4500730"
2018-07-26 10:00:00,27.2,64.79,0,0,654.5,820.5,97.5,"G4500730"
2018-07-26 11:00:00,28.3,58.53,2.1,70,815.5,873.5,102,"G4500730"
2018-07-26 12:00:00,28.9,56.53,2.1,100,928,902,105,"G4500730"
2018-07-26 13:00:00,30,53.05,1.5,106.67,983,914,106.5,"G4500730"
2018-07-26 14:00:00,30,51.43,2.6,213.33,974.5,911,106.5,"G4500730"
2018-07-26 15:00:00,31.1,45.07,2.1,173.33,876.5,818,145.5,"G4500730"
2018-07-26 16:00:00,31.1,45.07,1.5,240,782.5,866,99.5,"G4500730"
2018-07-26 17:00:00,30.6,49.69,0,196.67,614,814.5,91,"G4500730"
2018-07-26 18:00:00,30,49.53,1.5,210,416,724,79,"G4500730"
2018-07-26 19:00:00,26.7,64.28,0,90,210.5,554.5,59.5,"G4500730"
2018-07-26 20:00:00,26.1,62.17,0,0,42,185,23,"G4500730"
2018-07-26 21:00:00,25.6,76.2,0,0,0,0,0,"G4500730"
2018-07-26 22:00:00,23.9,81.79,0,0,0,0,0,"G4500730"
2018-07-26 23:00:00,22.8,84.23,1.5,290,0,0,0,"G4500730"
2018-07-27,22.8,87.41,0,33.33,0,0,0,"G4500730"
2018-07-27 01:00:00,21.7,90.06,1.5,290,0,0,0,"G4500730"
2018-07-27 02:00:00,22.2,90.66,0,23.33,0,0,0,"G4500730"
2018-07-27 03:00:00,21.1,96.97,0,30,0,0,0,"G4500730"
2018-07-27 04:00:00,21.1,93.44,0,0,0,0,0,"G4500730"
2018-07-27 05:00:00,20.1,100,1,347.5,0,0,0,"G4500730"
2018-07-27 06:00:00,20,96.34,0,110,0,0,0,"G4500730"
2018-07-27 07:00:00,21.1,96.97,0,0,65,231.5,36,"G4500730"
2018-07-27 08:00:00,23.3,87.46,0,116.67,245,535,73.5,"G4500730"
2018-07-27 09:00:00,25.6,73.89,0,0,457.5,729.5,88,"G4500730"
2018-07-27 10:00:00,28.3,60.75,0,0,648,806.5,102,"G4500730"
2018-07-27 11:00:00,28.9,56.53,2.6,76.67,800.5,830,123.5,"G4500730"
2018-07-27 12:00:00,30,51.43,2.1,223.33,903,830,147,"G4500730"
2018-07-27 13:00:00,30.6,47.85,4.6,260,917.5,706.5,240.5,"G4500730"
2018-07-27 14:00:00,31.1,45.07,1.5,253.33,861.5,585,305.5,"G4500730"
2018-07-27 15:00:00,31.1,48.29,2.1,250,871.5,804,153,"G4500730"
2018-07-27 16:00:00,30,53.05,1.5,220,599,360,310,"G4500730"
2018-07-27 17:00:00,29.4,57,1.5,223.33,373.5,158.5,269,"G4500730"
2018-07-27 18:00:00,29.4,54.92,2.6,280,236.5,124,180.5,"G4500730"
2018-07-27 19:00:00,27.8,62.55,3.6,270,158.5,264.5,88.5,"G4500730"
2018-07-27 20:00:00,26.1,71.74,3.1,260,32.5,85,24,"G4500730"
2018-07-27 21:00:00,25.6,71.2,4.1,280,0,0,0,"G4500730"
2018-07-27 22:00:00,25,71.09,1.5,330,0,0,0,"G4500730"
2018-07-27 23:00:00,24.4,73.69,0,46.67,0,0,0,"G4500730"
2018-07-28,23.3,84.81,0,6.67,0,0,0,"G4500730"
2018-07-28 01:00:00,22.8,87.41,0,0,0,0,0,"G4500730"
2018-07-28 02:00:00,22.2,90.66,1.5,300,0,0,0,"G4500730"
2018-07-28 03:00:00,22.8,84.23,0,0,0,0,0,"G4500730"
2018-07-28 04:00:00,21.7,86.77,1.5,270,0,0,0,"G4500730"
2018-07-28 05:00:00,21.7,84.11,1.5,330,0,0,0,"G4500730"
2018-07-28 06:00:00,21.7,84.11,0,0,0,0,0,"G4500730"
2018-07-28 07:00:00,22.8,81.15,0,0,60.5,146.5,40.5,"G4500730"
2018-07-28 08:00:00,24.4,79.37,0,0,232,413,101.5,"G4500730"
2018-07-28 09:00:00,26.1,69.12,2.1,56.67,432.5,591.5,133,"G4500730"
2018-07-28 10:00:00,27.8,60.26,2.1,100,625.5,708.5,146,"G4500730"
2018-07-28 11:00:00,29.4,57,2.6,80,787.5,779.5,152.5,"G4500730"
2018-07-28 12:00:00,30,55.07,1.5,50,819,602,273.5,"G4500730"
2018-07-28 13:00:00,29.4,54.92,2.6,0,890.5,656.5,262.5,"G4500730"
2018-07-28 14:00:00,30.6,49.69,0,136.67,884.5,646.5,270,"G4500730"
2018-07-28 15:00:00,30.6,49.69,2.1,96.67,840.5,706,211,"G4500730"
2018-07-28 16:00:00,31.1,46.51,3.6,260,763,812.5,124.5,"G4500730"
2018-07-28 17:00:00,30.6,47.85,0,140,596,758.5,111.5,"G4500730"
2018-07-28 18:00:00,30,51.43,0,0,399,655.5,96,"G4500730"
2018-07-28 19:00:00,27.8,62.55,0,36.67,184.5,414.5,74,"G4500730"
2018-07-28 20:00:00,27.8,58.41,0,76.67,37,156.5,22,"G4500730"
2018-07-28 21:00:00,26.7,64.28,3.1,70,0,0,0,"G4500730"
2018-07-28 22:00:00,25,68.91,1.5,10,0,0,0,"G4500730"
2018-07-28 23:00:00,25,59.99,2.6,50,0,0,0,"G4500730"
2018-07-29,23.9,68.69,1.5,80,0,0,0,"G4500730"
2018-07-29 01:00:00,22.8,73.41,1.5,30,0,0,0,"G4500730"
